175,70,13,,,,,16,4.5,6.0,,,,22.6,,,
185,65,14,,,,,18,5.0,6.5,,,,23.3,,,
185,65,15,,,,,18,5.0,6.5,,,,24.3,,,
195,65,15,,,,,21,5.5,7.0,,,,24.8,,,
205,65,15,,,,,22,5.5,7.5,,,,25.3,,,
205,50,16,,,,,22,5.5,7.5,,,,24.1,,,
205,60,16,,,,,21,5.5,7.5,,,,25.9,,,
215,60,16,,,,,25,6.0,7.5,,,,26.4,,,
225,60,16,,,,,26,6.0,8.0,,,,27,,,
215,50,17,,,,,25,6.0,7.5,,,,25.5,,,
