215,45,17,560,,,,24,7,8,,,,24.6,,,
225,45,17,560,,,,26,7,8.5,,,,25,,,
235,45,17,560,,,,26,7.5,9,,,,25.4,,,
235,55,17,560,,,,29,6.5,8.5,,,,27.2,,,
245,40,17,560,,,,26,8,9.5,,,,24.7,,,
245,45,17,560,,,,28,7.5,9,,,,25.7,,,
215,45,18,560,,,,24,7,8,,,,25.6,,,
225,40,18,560,,,,25,7.5,9,,,,25.1,,,
225,45,18,560,,,,26,7,8.5,,,,25.9,,,
225,50,18,560,,,,26,6,8,,,,26.9,,,
235,40,18,560,,,,26,8,9.5,,,,25.4,,,
235,45,18,560,,,,27,7.5,9,,,,26.4,,,
235,50,18,560,,,,27,6.5,8.5,,,,27.1,,,
245,40,18,560,,,,28,8,9.5,,,,25.7,,,
245,45,18,560,,,,29,7.5,9,,,,26.7,,,
255,35,18,560,,,,26,8.5,10,,,,25,,,
255,40,18,560,,,,27,8.5,10,,,,26,,,
255,45,18,560,,,,29,8,9.5,,,,27,,,
265,35,18,560,,,,27,9,10.5,,,,25.4,,,
275,35,18,560,,,,28,9,11,,,,25.6,,,
225,40,19,560,,,,25,7.5,9,,,,26.1,,,
225,45,19,560,,,,25,7,8.5,,,,27,,,
245,40,19,560,,,,27,8,9.5,,,,26.6,,,
245,45,19,560,,,,28,7.5,9,,,,27.6,,,
255,35,19,560,,,,27,0,0,,,,,,,
245,45,20,560,,,,31,7.5,9,,,,28.6,,,
