215,45,17,400,,,,24,7,8,,,,24.7,,,
225,45,17,400,,,,25,7,8.5,,,,25,,,
225,50,17,400,,,,27,6,8,,,,25.9,,,
235,45,17,400,,,,27,7.5,9,,,,25.4,,,
235,50,17,400,,,,29,6.5,8.5,,,,26.3,,,
235,55,17,400,,,,30,6.5,8.5,,,,27.2,,,
245,40,17,400,,,,26,8,9.5,,,,24.7,,,
245,45,17,400,,,,28,7.5,9,,,,25.7,,,
255,40,17,400,,,,26,8.5,10,,,,25,,,
215,45,18,400,,,,26,7,8,,,,25.6,,,
225,40,18,400,,,,26,7.5,9,,,,25.1,,,
225,45,18,400,,,,27,7,8.5,,,,25.9,,,
235,40,18,400,,,,27,8,9.5,,,,25.4,,,
235,50,18,400,,,,31,6.5,8.5,,,,27.3,,,
245,40,18,400,,,,28,8,9.5,,,,25.7,,,
245,45,18,400,,,,30,7.5,9,,,,26.7,,,
255,40,18,400,,,,29,8.5,10,,,,26,,,
235,35,19,400,,,,27,8,9.5,,,,25.5,,,
245,35,19,400,,,,25,8,9.5,,,,25.8,,,
245,40,19,400,,,,29,8,9.5,,,,26.7,,,
245,45,19,400,,,,31,0,0,,,,,,,
225,35,20,400,,,,27,8.5,10,,,,26.2,,,
245,35,20,400,,,,29,8,9.5,,,,26.8,,,
255,35,20,400,,,,30,8.5,9.5,,,,27,,,
265,35,22,400,,,,34,9,10.5,,,,29.3,,,
