195,50,16,360,,,,20,5.5,7,,,,23.7,,,
225,45,17,340,,,,23,7,8.5,,,,24.9,,,
225,55,17,340,,,,25,0,0,,,23.7,,,
225,55,17,340,,,,25,6,8,,,,26.8,,,
245,45,17,340,,,,25,7.5,9,,,,25.6,,,
215,45,18,360,,,,24,7,8,,,,25.7,,,
235,50,18,340,,,,27,0,0,,,,27.1,,,
245,45,18,340,,,,27,7.5,9,,,,26.7,,,
265,60,18,200,,,,37,7.5,9.5,,,,30.5,,,
275,55,20,340,,,,42,7.5,9.5,,,,31.9,,,
275,55,20,340,,,,41,7.5,9.5,,,,31.9,,,
